"export-world data (NetLogo 6.1.0)"
"rhythm.nlogo"
"10/05/2019 17:02:48:932 -0400"

"RANDOM STATE"
"0 0 -1727483681 624 0.0 false 397796823 -1348158252 -421067152 1824396898 28233747 -338214268 70811209 635298772 1514362540 11454282 2023832124 863084316 1136509464 560723178 1611586144 -1117712044 1793907966 -1867470932 -1657780808 963775605 1708951357 923039425 -1013505221 -1560158929 1465145305 506544209 856733967 2081098246 317305823 -2037428712 -502547872 1377076270 -836874837 -1994683543 -915979175 -1882709595 864593415 -202096664 -654378275 -1796487235 -115079805 -1196971095 1790066081 -1431506869 1087430137 184109829 -425507289 2045767779 1845250266 -914165352 -1825421991 1131417626 1754385883 -509222601 -463295046 -1242199244 -942026106 1211906994 -509912871 -1966294979 -283678697 595248161 -78902717 507267967 -693518245 -347079943 -122433820 1962623078 -748124185 1077059897 1959301982 -2053571646 1985286920 -2013309994 107251438 1784715825 569410876 265661689 1605205899 1299852225 618464016 -1488599647 -2134887263 -596312158 -2141387815 -356534084 -658826575 1979239057 -109118680 1706040144 1213210703 856194337 87492449 -1588604254 -1634354818 330926667 2135077623 -1815068305 -1977080477 -276911960 99159771 -639430708 1018430481 -1851149284 -567665090 -1065905286 23588903 848797390 1500505522 -151557364 424756313 -451766132 -740050981 -1658707799 1251960553 1867366907 1280463382 487174792 -417974242 -728323864 1111713839 2023405727 371811536 1727534731 968277742 835236451 -1336255347 -887616534 -1640274835 -919140532 1556621741 1828289887 -1743272806 968747133 -2134729001 664512400 1107635288 -1825234778 -1763072706 1748978999 -440050470 1534903082 1456997253 -1514731613 1974610965 1835931765 -1296975274 622950327 155593415 1426350104 248925043 487673846 -1285999962 281460557 -1310413061 1705724376 1476936761 -1521687883 -1012244015 -1521485191 -1024023001 -1523265323 -612731787 383588657 -1274205703 512091052 2069749634 1228622422 1536025595 -1043219381 997839122 -143647035 -14804278 1253384954 1108091061 1630878643 -1865363478 1895640889 -55535158 880295424 -1096911180 151403651 -781386907 -632109579 -1605189434 2133520909 -707925130 1500676836 -1031982571 1640794475 -2061373040 -475434663 -1862737086 -1701910271 405375473 885810648 537708284 1013669425 -1961139429 -880444764 -1998732373 1389536118 316026301 153432412 -1399146984 -684473585 2187402 -979701439 1376485850 2013622072 1496933199 -1997869927 -1718924037 1190502418 -703114411 -2111379515 1976824155 2050843483 -1009164964 961719894 -381366582 1313744682 -302483499 1778568781 127275228 -1824627795 146734061 -2019149212 446669090 -1373387441 -1177678521 206055968 501464968 1225939345 -652515654 752322792 -1482347404 -2010140293 656000683 -886446746 1963822793 -1220911655 2067675993 -1397259605 938606241 1982111610 1982381949 -118429469 30130520 692281521 -1490362417 -2142633508 -314274926 1202891314 301429277 -579040400 1558745183 -1214954473 132520523 -1645771878 -353680388 103697312 -937658586 218156960 -1110537432 -249797989 589184770 -1682641195 2115259103 1311004835 204712696 -1012323097 620804868 -897913435 859281808 -384981277 1355855732 -189202626 1145002279 1270711061 1383492604 -1737621270 -398818142 2088205728 1757854369 1252475453 370360010 -239607599 -2103831046 911500281 1620751199 1989677881 1389399612 -401488842 -898250993 1766913251 -366243758 -777893346 -780418149 1520993315 -400534378 236461302 163386428 -451864357 1408394856 -263218786 -672685789 192721619 732592499 1264940692 630228735 1866250962 -2102025865 -1958522526 -1313113062 -116863309 -572146516 2053511496 1791953931 2103909169 -1517655248 1767378427 -1995551004 -349685759 -1394267122 525389313 -1490628437 -1197882124 1238129750 -1251213668 -47184992 1935190938 185510003 1410531756 1595948943 1855853141 746074228 545600277 1584817563 1615560981 1567203896 -569605422 212367051 160858734 1295013054 916760500 849444702 -1972203663 1578902715 -1445459777 -1743546129 -1492309024 2145141642 -824636872 -306733655 343355253 -2086774899 1664947152 -1922389029 536604420 -1435864580 2029119647 826234304 -1423927765 1532375193 -1658157723 -587480559 -793955191 -1388735006 -1039334703 828538956 -996586641 969641744 1716454085 1761803466 -1794940786 1288963252 1126021602 1013568265 149886216 1808569764 -1219536746 -1530845214 -173302561 -576020404 2051311532 -1688199741 -115406936 1040550651 544024972 1763791298 -818176394 1535451825 -1914248967 -1789257839 -869402230 -949172839 1121935695 2119574356 -1003000040 -2112796105 -184834694 -450557105 -1715658097 1291262005 853303833 1008801395 -1892259850 1707383004 -966158902 -1387287833 1260780276 838607173 -1423307050 -514633918 302976836 1241017204 1823933386 -1815534663 -795398806 -1127146223 915711268 -922653478 -1765862332 -786008250 2028207330 1652376121 1399003587 2066742582 1760712544 1745249267 1235218985 600437624 2051033097 -98519846 -1382122416 1313665038 -180633952 -1274252539 -878108038 -629384075 264610375 1623328445 -2125773337 -799202795 1117141611 -76691568 1797417406 660861211 36869224 -566741302 217985040 946964500 791242153 -698642829 -1234623497 -1821618575 -925138904 1532859841 961533579 -669185629 -1862570515 -1768929255 -96475274 -1639518215 -599325992 1619547449 -1271573 -1534821028 -454113813 1668628062 -1002736558 -1762967859 2065010820 696005459 1086106778 -1626599933 21434690 -636214552 -384922730 1753403561 -773964759 403060852 1238784935 1646788706 -390978572 1397252441 1628340639 1097380670 1358196932 -231936861 -1900348149 409905017 2073482666 1988612453 1549804131 755106970 -294110029 1455039330 -1877675262 -1286676236 -482580221 -637112586 -627186272 -878389689 445574861 -70586917 -1858047949 -2016575919 82985916 -1007134934 -440510932 -1350555253 -1031162354 -383989213 1734795427 1446728686 -455342512 980806597 -1172999232 -407404654 1201729342 -2126504731 -1944844242 -981809304 907407940 1697315554 -1972537186 1325405084 -86916094 -22159497 -1822802217 34457885 -337911930 -251634033 -309183661 1537161384 868404678 -731633864 1528762210 -1036906709 -1309383451 901541953 -1993206588 122300990 -527443305 -20548986 -180920932 55249119 -965551840 1970825205 -1882285717 -897926763 -355041193 1671010126 -189072554 1503176629 -1864007631 25944397 484252304 811764992 -1353276623 -2065059759 1439956466 -986759661 -2041966971 -156304263 1467803737 -687422224 1538703640 -803237353 1882019871 -1763847150 -932103027 1039590468 -2140375789 350702325 1863365098 -1036388615 -555729691 -1587994878 851459397 -1350231169 -140197992 2143718767 -251155281 2082680358 -2069555538 -587726808 186390084 -1243926750 -711869969 -462313364 1661197596 1772471235 -1770582051 -1752130481 -238165578 469167039 852310962 -1714892398 -1622097879 1994380881 1278238699 1238373294 -680956568 -1978437483 -1458750222 -1301971696 -1250493317 945643295 -493412194 1717495125 -512331639 -1581628712 1211698281 1023250288 -304313959 -1730431444 1181712529 -1178940612 -198680605 240956878 679541429"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","bpm"
"0","64","0","16","0","nobody","16","""NEITHER""","-1","175"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"
"0","15","0","36","0","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"1","15","0","36","1","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"2","15","0","36","2","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"3","15","0","36","3","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"4","15","0","36","4","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"5","15","0","36","5","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"6","15","0","36","6","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"7","15","0","36","7","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"8","15","0","36","8","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"9","15","0","36","9","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"10","15","0","36","10","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"11","15","0","36","11","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"12","15","0","36","12","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"13","15","0","36","13","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"14","15","0","36","14","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"15","15","0","36","15","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"0","16","0","""""","9.9"
"1","16","0","""""","9.9"
"2","16","0","""""","9.9"
"3","16","0","""""","9.9"
"4","16","0","""""","9.9"
"5","16","0","""""","9.9"
"6","16","0","""""","9.9"
"7","16","0","""""","9.9"
"8","16","0","""""","9.9"
"9","16","0","""""","9.9"
"10","16","0","""""","9.9"
"11","16","0","""""","9.9"
"12","16","0","""""","9.9"
"13","16","0","""""","9.9"
"14","16","0","""""","9.9"
"15","16","0","""""","9.9"
"16","16","0","""""","9.9"
"17","16","0","""""","9.9"
"18","16","0","""""","9.9"
"19","16","0","""""","9.9"
"20","16","0","""""","9.9"
"21","16","0","""""","9.9"
"22","16","0","""""","9.9"
"23","16","0","""""","9.9"
"24","16","0","""""","9.9"
"25","16","0","""""","9.9"
"26","16","0","""""","9.9"
"27","16","0","""""","9.9"
"28","16","0","""""","9.9"
"29","16","0","""""","9.9"
"30","16","0","""""","9.9"
"31","16","0","""""","9.9"
"32","16","0","""""","9.9"
"33","16","0","""""","9.9"
"34","16","0","""""","9.9"
"35","16","0","""""","9.9"
"36","16","0","""""","9.9"
"37","16","0","""""","9.9"
"38","16","0","""""","9.9"
"39","16","0","""""","9.9"
"40","16","0","""""","9.9"
"41","16","0","""""","9.9"
"42","16","0","""""","9.9"
"43","16","0","""""","9.9"
"44","16","0","""""","9.9"
"45","16","0","""""","9.9"
"46","16","0","""""","9.9"
"47","16","0","""""","9.9"
"48","16","0","""""","9.9"
"49","16","0","""""","9.9"
"50","16","0","""""","9.9"
"51","16","0","""""","9.9"
"52","16","0","""""","9.9"
"53","16","0","""""","9.9"
"54","16","0","""""","9.9"
"55","16","0","""""","9.9"
"56","16","0","""""","9.9"
"57","16","0","""""","9.9"
"58","16","0","""""","9.9"
"59","16","0","""""","9.9"
"60","16","0","""""","9.9"
"61","16","0","""""","9.9"
"62","16","0","""""","9.9"
"63","16","0","""""","9.9"
"64","16","0","""""","9.9"
"0","15","0","""""","9.9"
"1","15","0","""""","9.9"
"2","15","0","""""","9.9"
"3","15","0","""""","9.9"
"4","15","0","""""","9.9"
"5","15","0","""""","9.9"
"6","15","0","""""","9.9"
"7","15","0","""""","9.9"
"8","15","0","""""","9.9"
"9","15","0","""""","9.9"
"10","15","0","""""","9.9"
"11","15","0","""""","9.9"
"12","15","0","""""","9.9"
"13","15","0","""""","9.9"
"14","15","0","""""","9.9"
"15","15","0","""""","9.9"
"16","15","0","""""","9.9"
"17","15","0","""""","9.9"
"18","15","0","""""","9.9"
"19","15","0","""""","9.9"
"20","15","0","""""","9.9"
"21","15","0","""""","9.9"
"22","15","0","""""","9.9"
"23","15","0","""""","9.9"
"24","15","0","""""","9.9"
"25","15","0","""""","9.9"
"26","15","0","""""","9.9"
"27","15","0","""""","9.9"
"28","15","0","""""","9.9"
"29","15","0","""""","9.9"
"30","15","0","""""","9.9"
"31","15","0","""""","9.9"
"32","15","0","""""","9.9"
"33","15","0","""""","9.9"
"34","15","0","""""","9.9"
"35","15","0","""""","9.9"
"36","15","0","""""","9.9"
"37","15","0","""""","9.9"
"38","15","0","""""","9.9"
"39","15","0","""""","9.9"
"40","15","0","""""","9.9"
"41","15","0","""""","9.9"
"42","15","0","""""","9.9"
"43","15","0","""""","9.9"
"44","15","0","""""","9.9"
"45","15","0","""""","9.9"
"46","15","0","""""","9.9"
"47","15","0","""""","9.9"
"48","15","0","""""","9.9"
"49","15","0","""""","9.9"
"50","15","0","""""","9.9"
"51","15","0","""""","9.9"
"52","15","0","""""","9.9"
"53","15","0","""""","9.9"
"54","15","0","""""","9.9"
"55","15","0","""""","9.9"
"56","15","0","""""","9.9"
"57","15","0","""""","9.9"
"58","15","0","""""","9.9"
"59","15","0","""""","9.9"
"60","15","0","""""","9.9"
"61","15","0","""""","9.9"
"62","15","0","""""","9.9"
"63","15","0","""""","9.9"
"64","15","0","""""","9.9"
"0","14","0","""""","9.9"
"1","14","0","""""","9.9"
"2","14","0","""""","9.9"
"3","14","0","""""","9.9"
"4","14","0","""""","9.9"
"5","14","0","""""","9.9"
"6","14","0","""""","9.9"
"7","14","0","""""","9.9"
"8","14","0","""""","9.9"
"9","14","0","""""","9.9"
"10","14","0","""""","9.9"
"11","14","0","""""","9.9"
"12","14","0","""""","9.9"
"13","14","0","""""","9.9"
"14","14","0","""""","9.9"
"15","14","0","""""","9.9"
"16","14","0","""""","9.9"
"17","14","0","""""","9.9"
"18","14","0","""""","9.9"
"19","14","0","""""","9.9"
"20","14","0","""""","9.9"
"21","14","0","""""","9.9"
"22","14","0","""""","9.9"
"23","14","0","""""","9.9"
"24","14","0","""""","9.9"
"25","14","0","""""","9.9"
"26","14","0","""""","9.9"
"27","14","0","""""","9.9"
"28","14","0","""""","9.9"
"29","14","0","""""","9.9"
"30","14","0","""""","9.9"
"31","14","0","""""","9.9"
"32","14","0","""""","9.9"
"33","14","0","""""","9.9"
"34","14","0","""""","9.9"
"35","14","0","""""","9.9"
"36","14","0","""""","9.9"
"37","14","0","""""","9.9"
"38","14","0","""""","9.9"
"39","14","0","""""","9.9"
"40","14","0","""""","9.9"
"41","14","0","""""","9.9"
"42","14","0","""""","9.9"
"43","14","0","""""","9.9"
"44","14","0","""""","9.9"
"45","14","0","""""","9.9"
"46","14","0","""""","9.9"
"47","14","0","""""","9.9"
"48","14","0","""""","9.9"
"49","14","0","""""","9.9"
"50","14","0","""""","9.9"
"51","14","0","""""","9.9"
"52","14","0","""""","9.9"
"53","14","0","""""","9.9"
"54","14","0","""""","9.9"
"55","14","0","""""","9.9"
"56","14","0","""""","9.9"
"57","14","0","""""","9.9"
"58","14","0","""""","9.9"
"59","14","0","""""","9.9"
"60","14","0","""""","9.9"
"61","14","0","""""","9.9"
"62","14","0","""""","9.9"
"63","14","0","""""","9.9"
"64","14","0","""""","9.9"
"0","13","0","""""","9.9"
"1","13","0","""""","9.9"
"2","13","0","""""","9.9"
"3","13","0","""""","9.9"
"4","13","0","""""","9.9"
"5","13","0","""""","9.9"
"6","13","0","""""","9.9"
"7","13","0","""""","9.9"
"8","13","0","""""","9.9"
"9","13","0","""""","9.9"
"10","13","0","""""","9.9"
"11","13","0","""""","9.9"
"12","13","0","""""","9.9"
"13","13","0","""""","9.9"
"14","13","0","""""","9.9"
"15","13","0","""""","9.9"
"16","13","0","""""","9.9"
"17","13","0","""""","9.9"
"18","13","0","""""","9.9"
"19","13","0","""""","9.9"
"20","13","0","""""","9.9"
"21","13","0","""""","9.9"
"22","13","0","""""","9.9"
"23","13","0","""""","9.9"
"24","13","0","""""","9.9"
"25","13","0","""""","9.9"
"26","13","0","""""","9.9"
"27","13","0","""""","9.9"
"28","13","0","""""","9.9"
"29","13","0","""""","9.9"
"30","13","0","""""","9.9"
"31","13","0","""""","9.9"
"32","13","0","""""","9.9"
"33","13","0","""""","9.9"
"34","13","0","""""","9.9"
"35","13","0","""""","9.9"
"36","13","0","""""","9.9"
"37","13","0","""""","9.9"
"38","13","0","""""","9.9"
"39","13","0","""""","9.9"
"40","13","0","""""","9.9"
"41","13","0","""""","9.9"
"42","13","0","""""","9.9"
"43","13","0","""""","9.9"
"44","13","0","""""","9.9"
"45","13","0","""""","9.9"
"46","13","0","""""","9.9"
"47","13","0","""""","9.9"
"48","13","0","""""","9.9"
"49","13","0","""""","9.9"
"50","13","0","""""","9.9"
"51","13","0","""""","9.9"
"52","13","0","""""","9.9"
"53","13","0","""""","9.9"
"54","13","0","""""","9.9"
"55","13","0","""""","9.9"
"56","13","0","""""","9.9"
"57","13","0","""""","9.9"
"58","13","0","""""","9.9"
"59","13","0","""""","9.9"
"60","13","0","""""","9.9"
"61","13","0","""""","9.9"
"62","13","0","""""","9.9"
"63","13","0","""""","9.9"
"64","13","0","""""","9.9"
"0","12","0","""""","9.9"
"1","12","0","""""","9.9"
"2","12","0","""""","9.9"
"3","12","0","""""","9.9"
"4","12","0","""""","9.9"
"5","12","0","""""","9.9"
"6","12","0","""""","9.9"
"7","12","0","""""","9.9"
"8","12","0","""""","9.9"
"9","12","0","""""","9.9"
"10","12","0","""""","9.9"
